,user_friends_count,user_followers_count,user_created_at,favorite_count
173,13723,120597,1247653266000000000,0
174,13723,120597,1247653266000000000,0
175,13723,120597,1247653266000000000,0
176,13723,120597,1247653266000000000,0
177,13723,120597,1247653266000000000,3
178,13723,120597,1247653266000000000,0
179,13723,120597,1247653266000000000,3
180,13723,120597,1247653266000000000,0
181,13723,120597,1247653266000000000,0
182,13723,120597,1247653266000000000,0
183,13723,120597,1247653266000000000,0
184,13723,120597,1247653266000000000,0
185,13723,120597,1247653266000000000,0
186,13723,120597,1247653266000000000,0
187,13723,120597,1247653266000000000,0
188,13723,120597,1247653266000000000,2
189,13723,120597,1247653266000000000,1
190,13723,120597,1247653266000000000,0
191,13723,120597,1247653266000000000,4
192,13723,120597,1247653266000000000,3
193,13723,120597,1247653266000000000,0
194,13723,120597,1247653266000000000,7
195,13723,120597,1247653266000000000,0
196,13723,120597,1247653266000000000,0
197,13723,120597,1247653266000000000,2
198,13723,120597,1247653266000000000,0
199,13723,120597,1247653266000000000,0
200,13723,120597,1247653266000000000,0
201,13723,120597,1247653266000000000,1
202,13723,120597,1247653266000000000,0
203,13723,120597,1247653266000000000,9
204,13723,120597,1247653266000000000,0
205,13723,120597,1247653266000000000,0
206,13723,120597,1247653266000000000,3
207,13723,120597,1247653266000000000,0
208,13723,120597,1247653266000000000,0
209,13723,120597,1247653266000000000,0
210,13723,120597,1247653266000000000,0
211,13723,120597,1247653266000000000,0
212,13723,120597,1247653266000000000,0
213,13723,120597,1247653266000000000,0
214,13723,120597,1247653266000000000,0
215,13723,120597,1247653266000000000,0
216,13723,120597,1247653266000000000,1
217,13723,120597,1247653266000000000,2
218,13723,120597,1247653266000000000,0
219,13723,120597,1247653266000000000,0
220,13723,120597,1247653266000000000,1
221,13723,120597,1247653266000000000,0
222,13723,120597,1247653266000000000,0
223,13723,120597,1247653266000000000,2
224,13723,120597,1247653266000000000,0
225,13723,120597,1247653266000000000,0
226,13723,120597,1247653266000000000,0
227,13723,120597,1247653266000000000,0
228,13723,120597,1247653266000000000,0
229,13723,120597,1247653266000000000,1
230,13723,120597,1247653266000000000,0
231,13723,120597,1247653266000000000,0
232,13723,120597,1247653266000000000,0
233,13723,120597,1247653266000000000,0
234,13723,120597,1247653266000000000,0
235,13723,120597,1247653266000000000,0
236,13723,120597,1247653266000000000,0
237,13723,120597,1247653266000000000,0
238,13723,120597,1247653266000000000,0
239,13723,120597,1247653266000000000,0
240,13723,120597,1247653266000000000,0
241,13723,120597,1247653266000000000,0
242,13723,120597,1247653266000000000,0
243,13723,120597,1247653266000000000,0
244,13723,120597,1247653266000000000,0
245,13723,120597,1247653266000000000,1
246,13723,120597,1247653266000000000,0
247,13723,120597,1247653266000000000,1
248,13723,120597,1247653266000000000,1
249,13723,120597,1247653266000000000,1
250,13723,120597,1247653266000000000,8
251,13723,120597,1247653266000000000,1
252,13723,120597,1247653266000000000,2
253,13723,120597,1247653266000000000,0
254,13723,120597,1247653266000000000,1
255,13723,120597,1247653266000000000,1
256,13723,120597,1247653266000000000,37
257,13723,120597,1247653266000000000,9
258,13723,120597,1247653266000000000,1
259,13723,120597,1247653266000000000,3
260,13723,120597,1247653266000000000,0
261,13723,120597,1247653266000000000,2
262,13723,120597,1247653266000000000,0
263,13723,120597,1247653266000000000,0
264,13723,120597,1247653266000000000,3
265,13723,120597,1247653266000000000,0
266,13723,120597,1247653266000000000,0
267,13723,120597,1247653266000000000,0
268,13723,120597,1247653266000000000,2
269,13723,120597,1247653266000000000,0
270,13723,120597,1247653266000000000,1
271,13723,120597,1247653266000000000,4
272,13723,120597,1247653266000000000,0
273,13723,120597,1247653266000000000,0
274,13723,120597,1247653266000000000,2
275,13723,120597,1247653266000000000,1
276,13723,120597,1247653266000000000,0
277,13723,120597,1247653266000000000,0
278,13723,120597,1247653266000000000,6
279,13723,120597,1247653266000000000,6
280,13723,120597,1247653266000000000,4
281,13723,120597,1247653266000000000,0
282,13723,120597,1247653266000000000,0
283,13723,120597,1247653266000000000,0
284,13723,120597,1247653266000000000,3
285,13723,120597,1247653266000000000,0
286,13723,120597,1247653266000000000,1
287,13723,120597,1247653266000000000,0
288,13723,120597,1247653266000000000,0
289,13723,120597,1247653266000000000,0
290,13723,120597,1247653266000000000,5
291,13723,120597,1247653266000000000,0
292,13723,120597,1247653266000000000,0
293,13723,120597,1247653266000000000,0
294,13723,120597,1247653266000000000,0
295,13723,120597,1247653266000000000,0
296,13723,120597,1247653266000000000,0
297,13723,120597,1247653266000000000,14
298,13723,120597,1247653266000000000,0
299,13723,120597,1247653266000000000,0
300,13723,120597,1247653266000000000,0
301,13723,120597,1247653266000000000,0
302,13723,120597,1247653266000000000,4
303,13723,120597,1247653266000000000,0
304,13723,120597,1247653266000000000,10
305,13723,120597,1247653266000000000,2
306,13723,120597,1247653266000000000,0
307,13723,120597,1247653266000000000,2
308,13723,120597,1247653266000000000,0
309,13723,120597,1247653266000000000,0
310,13723,120597,1247653266000000000,4
311,13723,120597,1247653266000000000,4
312,13723,120597,1247653266000000000,3
313,13723,120597,1247653266000000000,10
314,13723,120597,1247653266000000000,5
315,13723,120597,1247653266000000000,2
316,13723,120597,1247653266000000000,3
317,13723,120597,1247653266000000000,3
318,13723,120597,1247653266000000000,0
319,13723,120597,1247653266000000000,5
320,13723,120597,1247653266000000000,4
321,13723,120597,1247653266000000000,0
322,13723,120597,1247653266000000000,0
323,13723,120597,1247653266000000000,4
324,13723,120597,1247653266000000000,0
325,13723,120597,1247653266000000000,0
326,13723,120597,1247653266000000000,0
327,13723,120597,1247653266000000000,0
328,13723,120597,1247653266000000000,0
329,13723,120597,1247653266000000000,15
330,13723,120597,1247653266000000000,0
331,13723,120597,1247653266000000000,0
332,13723,120597,1247653266000000000,0
333,13723,120597,1247653266000000000,0
334,13723,120597,1247653266000000000,0
335,13723,120597,1247653266000000000,0
336,13723,120597,1247653266000000000,0
337,13723,120597,1247653266000000000,0
338,13723,120597,1247653266000000000,0
339,13723,120597,1247653266000000000,0
340,13723,120597,1247653266000000000,0
341,13723,120597,1247653266000000000,0
342,13723,120597,1247653266000000000,1
343,13723,120597,1247653266000000000,0
344,13723,120597,1247653266000000000,0
345,13723,120597,1247653266000000000,1
346,13723,120597,1247653266000000000,1
347,13723,120597,1247653266000000000,0
348,13723,120597,1247653266000000000,0
349,13723,120597,1247653266000000000,0
350,13723,120597,1247653266000000000,0
351,13723,120597,1247653266000000000,0
352,13723,120597,1247653266000000000,0
353,13723,120597,1247653266000000000,0
354,13723,120597,1247653266000000000,1
355,13723,120597,1247653266000000000,2
356,13723,120597,1247653266000000000,0
357,13723,120597,1247653266000000000,0
358,13723,120597,1247653266000000000,0
359,13723,120597,1247653266000000000,1
360,13723,120597,1247653266000000000,0
361,13723,120597,1247653266000000000,0
362,13723,120597,1247653266000000000,0
363,13723,120597,1247653266000000000,0
364,13723,120597,1247653266000000000,0
365,13723,120597,1247653266000000000,0
366,13723,120597,1247653266000000000,0
367,13723,120597,1247653266000000000,0
368,13723,120597,1247653266000000000,0
369,13723,120597,1247653266000000000,0
370,13723,120597,1247653266000000000,0
371,13723,120597,1247653266000000000,0
372,13723,120597,1247653266000000000,1
373,13723,120597,1247653266000000000,0
374,13723,120597,1247653266000000000,0
375,13723,120597,1247653266000000000,0
376,13723,120597,1247653266000000000,0
377,13723,120597,1247653266000000000,0
378,13723,120597,1247653266000000000,9
379,13723,120597,1247653266000000000,0
380,13723,120597,1247653266000000000,0
381,13723,120597,1247653266000000000,1
382,13723,120597,1247653266000000000,1
383,13723,120597,1247653266000000000,0
384,13723,120597,1247653266000000000,0
385,13723,120597,1247653266000000000,0
386,13723,120597,1247653266000000000,23
387,13723,120597,1247653266000000000,2
388,13723,120597,1247653266000000000,0
389,13723,120597,1247653266000000000,0
390,13723,120597,1247653266000000000,0
391,13723,120597,1247653266000000000,0
392,13723,120597,1247653266000000000,0
393,13723,120597,1247653266000000000,1
394,13723,120597,1247653266000000000,1
395,13723,120597,1247653266000000000,24
396,13723,120597,1247653266000000000,0
397,13723,120597,1247653266000000000,8
398,13723,120597,1247653266000000000,0
399,13723,120597,1247653266000000000,1
400,13723,120597,1247653266000000000,0
401,13723,120597,1247653266000000000,0
402,13723,120597,1247653266000000000,1
403,13723,120597,1247653266000000000,1
404,13723,120597,1247653266000000000,0
405,13723,120597,1247653266000000000,0
406,13723,120597,1247653266000000000,0
407,13723,120597,1247653266000000000,0
408,13723,120597,1247653266000000000,0
409,13723,120597,1247653266000000000,0
410,13723,120597,1247653266000000000,0
411,13723,120597,1247653266000000000,0
412,13723,120597,1247653266000000000,0
413,13723,120597,1247653266000000000,0
414,13723,120597,1247653266000000000,0
415,13723,120597,1247653266000000000,0
416,13723,120597,1247653266000000000,1
417,13723,120597,1247653266000000000,0
418,13723,120597,1247653266000000000,0
419,13723,120597,1247653266000000000,0
420,13723,120597,1247653266000000000,0
421,13723,120597,1247653266000000000,5
422,13723,120597,1247653266000000000,1
423,13723,120597,1247653266000000000,0
424,13723,120597,1247653266000000000,0
425,13723,120597,1247653266000000000,0
426,13723,120597,1247653266000000000,0
427,13723,120597,1247653266000000000,0
428,13723,120597,1247653266000000000,0
429,13723,120597,1247653266000000000,0
430,13723,120597,1247653266000000000,0
431,13723,120597,1247653266000000000,1
432,13723,120597,1247653266000000000,0
433,13723,120597,1247653266000000000,0
434,13723,120597,1247653266000000000,0
435,13723,120597,1247653266000000000,0
436,13723,120597,1247653266000000000,0
437,13723,120597,1247653266000000000,0
438,13723,120597,1247653266000000000,0
439,13723,120597,1247653266000000000,0
440,13723,120597,1247653266000000000,0
441,13723,120597,1247653266000000000,1
442,13723,120597,1247653266000000000,0
443,13723,120597,1247653266000000000,0
444,13723,120597,1247653266000000000,0
445,13723,120597,1247653266000000000,0
446,13723,120597,1247653266000000000,0
447,13723,120597,1247653266000000000,24
448,13723,120597,1247653266000000000,0
449,13723,120597,1247653266000000000,5
450,13723,120597,1247653266000000000,0
451,13723,120597,1247653266000000000,3
452,13723,120597,1247653266000000000,1
453,13723,120597,1247653266000000000,0
454,13723,120597,1247653266000000000,0
455,13723,120597,1247653266000000000,0
456,13723,120597,1247653266000000000,0
457,13723,120597,1247653266000000000,0
458,13723,120597,1247653266000000000,0
459,13723,120597,1247653266000000000,1
460,13723,120597,1247653266000000000,0
461,13723,120597,1247653266000000000,7
462,13723,120597,1247653266000000000,0
463,13723,120597,1247653266000000000,4
464,13723,120597,1247653266000000000,0
465,13723,120597,1247653266000000000,0
466,13723,120597,1247653266000000000,0
467,13723,120597,1247653266000000000,0
468,13723,120597,1247653266000000000,0
469,13723,120597,1247653266000000000,0
470,13723,120597,1247653266000000000,0
471,13723,120597,1247653266000000000,0
472,13723,120597,1247653266000000000,0
473,13723,120597,1247653266000000000,0
474,13723,120597,1247653266000000000,0
475,13723,120597,1247653266000000000,0
476,13723,120597,1247653266000000000,0
477,13723,120597,1247653266000000000,0
478,13723,120597,1247653266000000000,0
479,13723,120597,1247653266000000000,0
480,13723,120597,1247653266000000000,0
481,13723,120597,1247653266000000000,0
482,13723,120597,1247653266000000000,2
483,13723,120597,1247653266000000000,0
484,13723,120597,1247653266000000000,0
485,13723,120597,1247653266000000000,0
486,13723,120597,1247653266000000000,0
487,13723,120597,1247653266000000000,0
488,13723,120597,1247653266000000000,0
489,13723,120597,1247653266000000000,0
490,13723,120597,1247653266000000000,0
491,13723,120597,1247653266000000000,0
492,13723,120597,1247653266000000000,0
493,13723,120597,1247653266000000000,0
494,13723,120597,1247653266000000000,0
495,13723,120597,1247653266000000000,0
496,13723,120597,1247653266000000000,0
497,13723,120597,1247653266000000000,0
498,13723,120597,1247653266000000000,0
499,13723,120597,1247653266000000000,53
500,13723,120597,1247653266000000000,0
501,13723,120597,1247653266000000000,0
502,13723,120597,1247653266000000000,0
503,13723,120597,1247653266000000000,1
504,13723,120597,1247653266000000000,0
505,13723,120597,1247653266000000000,0
506,13723,120597,1247653266000000000,0
507,13723,120597,1247653266000000000,0
508,13723,120597,1247653266000000000,5
509,13723,120597,1247653266000000000,0
510,13723,120597,1247653266000000000,13
511,13723,120597,1247653266000000000,0
512,13723,120597,1247653266000000000,0
513,13723,120597,1247653266000000000,9
514,13723,120597,1247653266000000000,0
515,13723,120597,1247653266000000000,0
516,13723,120597,1247653266000000000,0
517,13723,120597,1247653266000000000,0
518,13723,120597,1247653266000000000,0
519,13723,120597,1247653266000000000,0
520,13723,120597,1247653266000000000,0
521,13723,120597,1247653266000000000,0
522,13723,120597,1247653266000000000,4
523,13723,120597,1247653266000000000,0
524,13723,120597,1247653266000000000,9
525,13723,120597,1247653266000000000,26
526,13723,120597,1247653266000000000,17
527,13723,120597,1247653266000000000,9
528,13723,120597,1247653266000000000,18
529,13723,120597,1247653266000000000,0
530,13723,120597,1247653266000000000,0
531,13723,120597,1247653266000000000,14
532,13723,120597,1247653266000000000,0
533,13723,120597,1247653266000000000,0
534,13723,120597,1247653266000000000,0
535,13723,120597,1247653266000000000,0
536,13723,120597,1247653266000000000,0
537,13723,120597,1247653266000000000,1
538,13723,120597,1247653266000000000,0
539,13723,120597,1247653266000000000,0
540,13723,120597,1247653266000000000,0
541,13723,120597,1247653266000000000,0
542,13723,120597,1247653266000000000,0
543,13723,120597,1247653266000000000,1
544,13723,120597,1247653266000000000,0
545,13723,120597,1247653266000000000,0
546,13723,120597,1247653266000000000,3
547,13723,120597,1247653266000000000,0
548,13723,120597,1247653266000000000,1
549,13723,120597,1247653266000000000,0
550,13723,120597,1247653266000000000,1
551,13723,120597,1247653266000000000,0
552,13723,120597,1247653266000000000,1
553,13723,120597,1247653266000000000,0
554,13723,120597,1247653266000000000,0
555,13723,120597,1247653266000000000,0
556,13723,120597,1247653266000000000,0
557,13723,120597,1247653266000000000,0
558,13723,120597,1247653266000000000,0
559,13723,120597,1247653266000000000,0
560,13723,120597,1247653266000000000,0
561,13723,120597,1247653266000000000,0
562,13723,120597,1247653266000000000,0
563,13723,120597,1247653266000000000,0
564,13723,120597,1247653266000000000,0
565,13723,120597,1247653266000000000,0
566,13723,120597,1247653266000000000,0
567,13723,120597,1247653266000000000,14
568,13723,120597,1247653266000000000,0
569,13723,120597,1247653266000000000,15
570,13723,120597,1247653266000000000,8
571,13723,120597,1247653266000000000,0
572,13723,120597,1247653266000000000,21
573,13723,120597,1247653266000000000,5
574,13723,120597,1247653266000000000,0
575,13723,120597,1247653266000000000,1
576,13723,120597,1247653266000000000,6
577,13723,120597,1247653266000000000,0
578,13723,120597,1247653266000000000,0
579,13723,120597,1247653266000000000,0
580,13723,120597,1247653266000000000,1
581,13723,120597,1247653266000000000,7
582,13723,120597,1247653266000000000,0
583,13723,120597,1247653266000000000,1
584,13723,120597,1247653266000000000,4
585,13723,120597,1247653266000000000,13
586,13723,120597,1247653266000000000,1
587,13723,120597,1247653266000000000,2
588,13723,120597,1247653266000000000,0
589,13723,120597,1247653266000000000,4
590,13723,120597,1247653266000000000,5
591,13723,120597,1247653266000000000,2
592,13723,120597,1247653266000000000,1
593,13723,120597,1247653266000000000,0
594,13723,120597,1247653266000000000,3
595,13723,120597,1247653266000000000,13
596,13723,120597,1247653266000000000,9
597,13723,120597,1247653266000000000,2
598,13723,120597,1247653266000000000,2
599,13723,120597,1247653266000000000,5
600,13723,120597,1247653266000000000,4
601,13723,120597,1247653266000000000,0
602,13723,120597,1247653266000000000,6
603,13723,120597,1247653266000000000,0
604,13723,120597,1247653266000000000,0
605,13723,120597,1247653266000000000,0
606,13723,120597,1247653266000000000,3
607,13723,120597,1247653266000000000,1
608,13723,120597,1247653266000000000,0
609,13723,120597,1247653266000000000,0
610,13723,120597,1247653266000000000,1
611,13723,120597,1247653266000000000,0
612,13723,120597,1247653266000000000,0
613,13723,120597,1247653266000000000,0
614,13723,120597,1247653266000000000,0
615,13723,120597,1247653266000000000,0
616,13723,120597,1247653266000000000,1
617,13723,120597,1247653266000000000,0
618,13723,120597,1247653266000000000,0
619,13723,120597,1247653266000000000,0
620,13723,120597,1247653266000000000,0
621,13723,120597,1247653266000000000,0
622,13723,120597,1247653266000000000,0
623,13723,120597,1247653266000000000,0
624,13723,120597,1247653266000000000,0
625,13723,120597,1247653266000000000,0
626,13723,120597,1247653266000000000,1
627,13723,120597,1247653266000000000,0
628,13723,120597,1247653266000000000,0
629,13723,120597,1247653266000000000,6
630,13723,120597,1247653266000000000,0
631,13723,120597,1247653266000000000,0
632,13723,120597,1247653266000000000,0
633,13723,120597,1247653266000000000,0
634,13723,120597,1247653266000000000,10
635,13723,120597,1247653266000000000,7
636,13723,120597,1247653266000000000,0
637,13723,120597,1247653266000000000,0
638,13723,120597,1247653266000000000,46
639,13723,120597,1247653266000000000,4
640,13723,120597,1247653266000000000,0
641,13723,120597,1247653266000000000,0
642,13723,120597,1247653266000000000,0
643,13723,120597,1247653266000000000,0
644,13723,120597,1247653266000000000,0
645,13723,120597,1247653266000000000,0
646,13723,120597,1247653266000000000,0
647,13723,120597,1247653266000000000,5
648,13723,120597,1247653266000000000,0
649,13723,120597,1247653266000000000,6
650,13723,120597,1247653266000000000,0
651,13723,120597,1247653266000000000,0
652,13723,120597,1247653266000000000,0
653,13723,120597,1247653266000000000,0
654,13723,120597,1247653266000000000,0
655,13723,120597,1247653266000000000,1
656,13723,120597,1247653266000000000,0
657,13723,120597,1247653266000000000,0
658,13723,120597,1247653266000000000,0
659,13723,120597,1247653266000000000,0
660,13723,120597,1247653266000000000,0
661,13723,120597,1247653266000000000,0
662,13723,120597,1247653266000000000,0
663,13723,120597,1247653266000000000,0
664,13723,120597,1247653266000000000,0
665,13723,120597,1247653266000000000,0
666,13723,120597,1247653266000000000,0
667,13723,120597,1247653266000000000,0
668,13723,120597,1247653266000000000,0
669,13723,120597,1247653266000000000,0
670,13723,120597,1247653266000000000,0
671,13723,120597,1247653266000000000,0
672,13723,120597,1247653266000000000,0
673,13723,120597,1247653266000000000,6
674,13723,120597,1247653266000000000,5
675,13723,120597,1247653266000000000,0
676,13723,120597,1247653266000000000,2
677,13723,120597,1247653266000000000,0
678,13723,120597,1247653266000000000,2
679,13723,120597,1247653266000000000,0
680,13723,120597,1247653266000000000,0
681,13723,120597,1247653266000000000,0
682,13723,120597,1247653266000000000,0
683,13723,120597,1247653266000000000,0
684,13723,120597,1247653266000000000,4
685,13723,120597,1247653266000000000,0
686,13723,120597,1247653266000000000,0
687,13723,120597,1247653266000000000,0
688,13723,120597,1247653266000000000,4
689,13723,120597,1247653266000000000,0
690,13723,120597,1247653266000000000,0
691,13723,120597,1247653266000000000,0
692,13723,120597,1247653266000000000,0
693,13723,120597,1247653266000000000,0
694,13723,120597,1247653266000000000,0
695,13723,120597,1247653266000000000,4
696,13723,120597,1247653266000000000,0
697,13723,120597,1247653266000000000,0
698,13723,120597,1247653266000000000,0
699,13723,120597,1247653266000000000,0
700,13723,120597,1247653266000000000,0
701,13723,120597,1247653266000000000,0
702,13723,120597,1247653266000000000,0
703,13723,120597,1247653266000000000,10
704,13723,120597,1247653266000000000,4
705,13723,120597,1247653266000000000,0
706,13723,120597,1247653266000000000,0
707,13723,120597,1247653266000000000,0
708,13723,120597,1247653266000000000,0
709,13723,120597,1247653266000000000,0
710,13723,120597,1247653266000000000,6
711,13723,120597,1247653266000000000,0
712,13723,120597,1247653266000000000,0
713,13723,120597,1247653266000000000,9
714,13723,120597,1247653266000000000,0
715,13723,120597,1247653266000000000,0
716,13723,120597,1247653266000000000,0
717,13723,120597,1247653266000000000,0
718,13723,120597,1247653266000000000,0
719,13723,120597,1247653266000000000,30
720,13723,120597,1247653266000000000,0
721,13723,120597,1247653266000000000,1
722,13723,120597,1247653266000000000,0
723,13723,120597,1247653266000000000,0
724,13723,120597,1247653266000000000,0
725,13723,120597,1247653266000000000,0
726,13723,120597,1247653266000000000,0
727,13723,120597,1247653266000000000,2
728,13723,120597,1247653266000000000,3
729,13723,120597,1247653266000000000,2
730,13723,120597,1247653266000000000,0
731,13723,120597,1247653266000000000,0
732,13723,120597,1247653266000000000,2
733,13723,120597,1247653266000000000,0
734,13723,120597,1247653266000000000,0
735,13723,120597,1247653266000000000,0
736,13723,120597,1247653266000000000,0
737,13723,120597,1247653266000000000,0
738,13723,120597,1247653266000000000,1
739,13723,120597,1247653266000000000,0
740,13723,120597,1247653266000000000,1
741,13723,120597,1247653266000000000,0
742,13723,120597,1247653266000000000,1
743,13723,120597,1247653266000000000,0
744,13723,120597,1247653266000000000,0
745,13723,120597,1247653266000000000,0
746,13723,120597,1247653266000000000,0
747,13723,120597,1247653266000000000,4
748,13723,120597,1247653266000000000,0
749,13723,120597,1247653266000000000,0
750,13723,120597,1247653266000000000,0
751,13723,120597,1247653266000000000,0
752,13723,120597,1247653266000000000,0
753,13723,120597,1247653266000000000,0
754,13723,120597,1247653266000000000,0
755,13723,120597,1247653266000000000,0
756,13723,120597,1247653266000000000,0
757,13723,120597,1247653266000000000,0
758,13723,120597,1247653266000000000,0
759,13723,120597,1247653266000000000,0
760,13723,120597,1247653266000000000,0
761,13723,120597,1247653266000000000,0
762,13723,120597,1247653266000000000,1
763,13723,120597,1247653266000000000,0
764,13723,120597,1247653266000000000,7
765,13723,120597,1247653266000000000,0
766,13723,120597,1247653266000000000,0
767,13723,120597,1247653266000000000,0
768,13723,120597,1247653266000000000,0
769,13723,120597,1247653266000000000,7
770,13723,120597,1247653266000000000,0
771,13723,120597,1247653266000000000,0
772,13723,120597,1247653266000000000,0
773,13723,120597,1247653266000000000,4
